transaction_id,date,company_name,stock_symbol,trader_name,transaction_type,quantity,price_per_share,total_value,is_scam_related
41de270a-68c9-454a-a95e-8a97285c2c0e,5/9/1989,Stevens PLC,PBgD,Harshad Mehta,Buy,8435,167.95,1416658.25,TRUE
8c45ddb7-714c-4b1a-860d-38e67e4c3190,5/29/1991,Morris-Richardson,wohc,Harshad Mehta,Buy,5080,873.07,4435195.6,TRUE
23ff72f8-f098-4521-a6ea-aaee86eec070,11/26/1989,"Moore, Owens and Williams",Flbq,Harshad Mehta,Buy,7366,227.02,1672229.32,FALSE
df452596-fdef-4908-b028-4627ba4d5336,9/17/1989,Moore PLC,SdxM,Harshad Mehta,Sell,4591,976.11,4481321.01,FALSE
c88a73c6-a242-4dbf-b377-b75113610610,2/16/1989,Terry PLC,cPiS,Harshad Mehta,Sell,7292,343.53,2505020.76,TRUE
9e4ba863-bbc8-46ff-aa69-020c639a6ab3,7/7/1989,"Rasmussen, Flores and Cruz",oYlG,Harshad Mehta,Buy,5688,190.3,1082426.4,FALSE
079b8460-dee7-457a-94ec-b70e90860ec1,1/20/1990,"Pearson, Ortiz and Scott",UIbf,Harshad Mehta,Sell,7751,791.8,6137241.8,TRUE
ed2b288a-6a2a-458a-bd0c-7c0e2270cc9a,9/22/1989,Gonzalez-Smith,eGSi,Rachel Brown,Sell,3736,662.12,2473680.32,TRUE
1e5ebf06-fbfe-439e-aa72-d0307b408951,3/18/1990,Williamson-Brown,xPYI,Harshad Mehta,Sell,1267,503.21,637567.07,FALSE
18545dd2-a15f-4cc3-94dd-d50652d5346b,12/4/1988,Martin PLC,yuZE,Harshad Mehta,Buy,1162,559.81,650499.22,TRUE
0ff165a1-7b1e-41c8-a6df-0bb8d1244d7f,12/9/1989,"Khan, Moore and Stanton",TlJF,Diana Matthews,Sell,2256,722.01,1628854.56,FALSE
bb67e84e-e49d-4186-a849-07a67df32d3d,11/3/1990,"Carroll, Giles and White",RsUr,Stephen Johnston,Sell,7960,236.17,1879913.2,TRUE
42bb4057-e625-4e2b-919d-7580df8748cd,3/17/1989,Johnson-Patterson,tpXh,Shane Patterson,Buy,5261,996.37,5241902.57,FALSE
19efa15e-70ff-476d-bc77-72e1f293b93e,9/29/1988,Tran-Romero,zCsP,Harshad Mehta,Buy,5405,975.05,5270145.25,FALSE
99edfa70-10a5-4c12-ad28-a00efdf32158,10/26/1988,Christensen Group,vpfz,Harshad Mehta,Buy,6641,653.82,4342018.62,TRUE
79e4cb8c-e600-4363-8eff-4ad4a7d04935,4/15/1990,Pham LLC,AlVZ,Harshad Mehta,Buy,4829,207.55,1002258.95,FALSE
bae9bef9-80db-45fc-87d2-a13a3b7cf094,6/5/1991,Collins-Huff,mNnK,Lee Parrish DVM,Sell,9448,683.43,6457046.64,TRUE
40a5f4f3-7767-416f-9a83-cacd081a2ac9,11/1/1990,"Chang, Mccarty and Weaver",FXbu,Harshad Mehta,Buy,7430,81.48,605396.4,TRUE
ac735b0d-6fa9-4c24-9611-2be428cd642a,10/22/1990,Garcia-Clark,kDdC,Harshad Mehta,Sell,5434,40.35,219261.9,FALSE
59930b43-e077-49f3-bd6d-2be9cf689417,3/3/1990,Black and Sons,nkVV,Mike Johnson,Buy,9024,265.11,2392352.64,FALSE
361d72da-1794-427c-8d95-52b5973d2da6,5/9/1991,Hines-Fletcher,YlzF,Paula Padilla,Sell,4430,468,2073240,TRUE
dc9af541-19a1-48d5-8d6a-a6a4a272a466,9/20/1988,Malone LLC,nJsS,Duane Moore,Sell,8110,869.59,7052374.9,FALSE
591c438b-df1f-4ad5-992e-74e5cd02f8d9,4/26/1990,Hull Ltd,DLzX,Harshad Mehta,Buy,6901,729.9,5037039.9,TRUE
a86d0f4a-3165-4943-b10a-4be9f1d88178,12/20/1988,Kane Inc,aqFh,Harshad Mehta,Sell,4946,745.28,3686154.88,TRUE
89269893-73e0-469e-8928-53d9585ac63e,11/12/1988,Ortiz-Rosales,XZVD,Harshad Mehta,Sell,6831,431.24,2945800.44,TRUE
5b7524e0-444e-49ab-a8de-16b1f867ba89,2/27/1990,"Smith, Duffy and Carter",TEbU,Harshad Mehta,Buy,7341,352.48,2587555.68,TRUE
10be07a9-b5c2-487d-bec9-b7a4558478c6,5/11/1989,"Kennedy, Johnson and Taylor",IzHm,Shaun Hartman,Buy,1053,377.33,397328.49,FALSE
41173f31-2a5b-4dc9-b70e-3a2d1a37c1c9,3/21/1990,"Hernandez, Wallace and Valdez",DLPu,Harshad Mehta,Sell,2639,987.77,2606725.03,TRUE
f586072a-f318-4084-ad60-4a90d143f747,9/20/1988,Espinoza-White,fhyu,Harshad Mehta,Buy,7156,49.71,355724.76,TRUE
37d1d51f-d1bc-4385-8caf-5e67032471ab,4/27/1989,"Jensen, Wilson and Nichols",hnIz,Kenneth Morris,Buy,1642,868.36,1425847.12,TRUE
731aa86e-85ca-4a1f-b8a7-a2ad46839081,7/8/1989,"Taylor, Williams and Sullivan",dygN,Reginald Nelson DDS,Buy,5393,582.89,3143525.77,FALSE
683058eb-3143-4ae0-98de-bc36f5bdf077,4/12/1990,"Hampton, Love and Lewis",omMx,Jason Perez,Buy,1291,444.23,573500.93,TRUE
b51daefd-e980-4f0b-bae1-916eff51c9a0,5/9/1990,"Stephens, Brown and Camacho",duQE,Harshad Mehta,Buy,6413,728.01,4668728.13,TRUE
efc5fc78-a2b8-4972-9b4f-51b509e004ab,1/14/1989,"Morton, Fowler and Carney",qEDu,Cassandra Torres,Sell,7038,491.8,3461288.4,FALSE
dc3272a3-2aa3-495d-8a62-ccf0a875d966,6/19/1989,Harris and Sons,znRt,Harshad Mehta,Buy,2781,874.69,2432512.89,TRUE
ca4877cb-29fd-4f34-a81a-2cf5d1756db8,1/30/1990,Lane-Boyd,RwMy,Bradley Escobar,Sell,9509,901.69,8574170.21,FALSE
8a2146ad-7b1d-4cab-8c46-3520fa0f84ca,9/17/1989,Berg Ltd,hbMS,Beverly Smith,Sell,1640,427.5,701100,TRUE
3882fd3c-d669-4382-8eae-c457a6441e0d,8/28/1988,Zamora PLC,XYNQ,Harshad Mehta,Sell,6272,284.06,1781624.32,FALSE
2771ba3e-fd05-410d-ad88-a3c7047126e0,9/4/1989,Anderson-Hogan,Xlwd,Donna Perez,Buy,5641,596.43,3364461.63,TRUE
b900189e-2c72-4f56-bb45-73dffa2ef313,2/23/1989,Glass PLC,EGhZ,Frederick Gutierrez,Buy,9680,913.24,8840163.2,TRUE
7b07482a-f5bc-4e77-9070-db658ab32cb8,4/17/1991,Foster Group,JVhO,Daniel Fisher,Buy,1465,218.56,319880.4,FALSE
ce041528-617d-4275-b44b-03e21791943b,11/2/1988,Brown Ltd,tvax,Harshad Mehta,Sell,8791,626.74,5509671.34,TRUE
71b9e4d3-8327-4f93-b2a9-535dcc2dca37,4/3/1990,Diaz PLC,Bodj,Tina Gutierrez,Sell,9972,635.24,6334613.28,TRUE
2b93093f-7802-4576-96ab-303999f2929f,11/22/1989,"Davis, Johnson and Franklin",ivBo,Harshad Mehta,Sell,8802,735.78,6476335.56,TRUE
803b3061-1121-410d-9d6a-15a0398af7e1,4/6/1991,"Howell, Graham and Alvarez",IvEX,Jason Burns,Sell,7594,140.25,1065058.5,FALSE
0edfbf95-6b8b-4be6-8a91-7eb25eb3bb93,6/10/1990,Davila-Johnson,QvFN,Rebecca Christensen,Sell,4412,718.67,3170772.04,FALSE
81f35bc3-afc8-42c0-994d-b71f5d7f0104,5/24/1990,Miller Ltd,xFTy,Catherine Benson,Buy,1424,909.94,1295754.56,FALSE
6e277d62-3bd4-4fc0-8648-f182f2de7ad2,8/25/1988,"Flores, Mclaughlin and King",PMgs,Melissa Wong,Buy,9447,187.89,1774996.83,TRUE
db9eaf79-5246-4eef-b4f0-a0827d7a556f,6/10/1989,Murphy Group,tdVS,Jasmine Charles,Sell,3241,245.17,794595.97,FALSE
9430fbc3-6e8f-4836-a121-d87a7fca0566,8/28/1990,"Weber, Atkinson and Hunter",bReo,Jeffrey Reyes,Buy,7519,971.68,7306061.92,TRUE
8556230c-fb43-4635-b440-f2b81f7cf20e,3/13/1990,"Holt, Spears and Cline",keKK,Harshad Mehta,Sell,3586,189.17,678363.62,TRUE
fa4a6897-694d-458d-889f-6ebbff0cdeaf,9/5/1989,"Bradford, Richardson and Davenport",ssPk,Harshad Mehta,Sell,1910,855.84,1634654.4,TRUE
86014901-e770-4296-a554-d0a2c65069df,4/22/1990,Watson-Klein,dgxa,Ryan Gomez,Sell,6688,497.36,3326343.68,TRUE
f440479b-a41e-486c-b176-bbe8d8dedb77,3/18/1989,"Cannon, Scott and Small",Zgic,Dana Guzman,Buy,3023,254.76,770139.48,TRUE
fe94ac62-5511-4973-94ee-f527bd4471d3,9/21/1989,"Rodriguez, Wolfe and Andersen",ZRFy,Harshad Mehta,Buy,5401,872.04,4709888.04,FALSE
e1928bc3-6b98-4a59-b26d-eabe5064700a,5/11/1991,Marshall PLC,YCpc,Colleen Franco,Buy,4286,450.85,1932343.1,FALSE
80bbf659-0b7a-4d55-8bf3-d92e82972988,9/14/1989,Diaz Inc,jrwa,Melissa Hickman,Sell,9005,519.67,4679628.35,TRUE
11535e76-8e7f-4a4a-8208-dcdcaabe2b63,12/14/1989,Oconnor-Bennett,whuL,Richard Vasquez,Buy,6077,365.64,2221994.28,TRUE
0370e7d1-02a0-45f6-82b2-9cf5b92ca2fc,12/15/1988,Harper-Hodges,pUKp,Harshad Mehta,Buy,4368,597.02,2607783.36,FALSE
d9d50c80-eb62-40ce-a89f-a49768c5f6c6,4/15/1990,"Gonzalez, Hardin and Gonzales",kdyN,Anthony Lambert,Buy,4848,171.89,833322.72,FALSE
9d849912-3f89-46c0-9942-a24b8831d37c,2/12/1989,"Williams, Farrell and Rodriguez",SxdO,David Jones,Sell,4949,397.17,1965594.33,TRUE
278da340-14e3-4ddc-a05f-d9e5a7a6e0e5,11/28/1990,"Gonzalez, Thomas and Norris",TKWo,Harshad Mehta,Buy,9535,969.72,9246280.2,TRUE
c70664c8-010d-40e1-affe-2ad56e8a985f,6/18/1990,Watson-Tanner,RLxW,Jessica Carrillo DDS,Buy,3809,265.55,1011479.95,TRUE
d20e0eba-4845-4f50-9ab3-0a169eebd1cf,5/29/1991,Parker-Kirk,NnHV,Harshad Mehta,Sell,9373,660.17,6187773.41,TRUE
9d984cf4-848d-406c-b54d-fcd2092e9bb6,4/8/1991,Hoover-Saunders,UGEQ,Carmen Nelson,Buy,6719,331.94,2230304.86,TRUE
5ba17d0d-6f29-474e-a656-6ae6ea6bb38d,9/19/1990,Juarez-Williams,LGgN,Theresa Carr,Sell,8747,775.74,6785397.78,FALSE
b35bdb3a-16ed-41e6-9bd0-fe08dd7a21f1,3/13/1991,"Malone, Henderson and Aguilar",hWGM,Michele Phillips,Sell,9186,139.56,1281998.16,FALSE
05b57edf-a396-4bc9-b90c-f3da9ebea214,12/3/1990,Thomas-Brown,FfVw,Dr. Lisa Lewis,Buy,9676,970.12,9386881.12,FALSE
7a2e7bb9-2d71-4346-8fe6-a04d962304e3,8/27/1990,Odonnell-Khan,CFgs,Mrs. Stephanie Horne,Sell,3172,459.25,1456741,FALSE
ffe102e4-bc69-415e-b1d8-e089df354c5f,3/18/1990,Johnson PLC,aEtE,Harshad Mehta,Buy,6630,243.69,1615664.7,TRUE
a8bd7799-c7a3-4574-9fe2-330edf0647ef,8/9/1990,"Wells, Rice and Jenkins",Fbjm,Harshad Mehta,Sell,604,82.76,49987.04,TRUE
88d5bfa4-1af0-4502-8a2f-c969d52e31cb,6/13/1989,Farrell Ltd,SCgS,Harshad Mehta,Buy,1314,178.06,233970.84,FALSE
171ba7a7-148e-4ca6-9367-6e3fa7d4713f,3/9/1989,"Miller, Garrett and Cooper",jGRo,Harshad Mehta,Sell,1631,524.58,855589.98,TRUE
77b0f544-37d3-46bb-bb82-8b57fbc1b276,11/2/1989,Jones Group,JCVl,Kimberly Flowers,Buy,7676,343.63,2637703.88,TRUE
a1f208ea-ae5d-400d-8813-ebcda55c220d,9/26/1988,James Group,VYEo,Jacob Faulkner,Buy,923,830.59,766634.57,FALSE
23a76877-5650-4b34-916e-abf0d2111474,5/15/1990,"Gomez, Neal and Smith",ulNs,Harshad Mehta,Buy,1028,436.58,448804.24,TRUE
724aad23-ace5-4c47-a779-e1428897b563,5/28/1990,Chambers PLC,ZjAW,Brittany French,Buy,5129,256.23,1314203.67,FALSE
53eae4e4-72ed-4229-a569-352d64f1466a,8/14/1988,Mitchell and Sons,wdYT,Michele Daniel,Sell,233,620.97,144686.01,TRUE
c755055d-0e13-4c33-b426-aef6a99c0c42,11/13/1989,"Pope, Lane and Perez",yFRo,Jack Williams,Buy,2205,709.71,1564910.55,TRUE
c85fd7c4-2a69-4341-9b81-41ad5a339df2,8/8/1989,Lopez-Warner,SgyZ,Harshad Mehta,Buy,3727,175.37,653603.99,FALSE
c5ab2690-71f1-4a5a-9c33-00a949298393,12/1/1990,Robinson-Stephens,TOyZ,Harshad Mehta,Buy,6416,175.94,1128831.04,FALSE
e6c4d7fd-8ae4-4ec7-bf08-19ccce138459,8/27/1990,"Wood, Barr and Mitchell",eYPi,Caleb Waller,Buy,1952,46.3,90377.6,TRUE
49c90872-df67-4f75-913d-45c8889f90fe,7/2/1991,Decker-Duffy,KMff,Harshad Mehta,Sell,5010,739.04,3702590.4,TRUE
f9af10e6-8281-4a1d-8f03-248164cbfb5b,9/18/1988,Byrd-Martinez,MlSO,Dwayne Baker,Buy,4275,667.17,2852151.75,FALSE
2f75142d-9304-4793-add6-42b310a3ecd1,11/11/1989,Ballard Inc,qkCv,Harshad Mehta,Sell,5448,479.88,2614386.24,FALSE
619094bf-891a-4832-95de-cd3fdf7cb63a,8/18/1990,"Hampton, Young and Smith",iuwm,Anne English,Buy,9542,845.73,8069955.66,TRUE
a4c7a43b-938c-4404-9b99-ca1041bd768c,11/19/1988,Welch Inc,scWB,Cynthia Garcia,Sell,6290,807.61,5079866.9,TRUE
e8a846d8-ab8e-40a6-ba33-ebebd8f5d420,11/7/1989,Mitchell LLC,iYhq,Jordan Coleman,Sell,1356,589.5,799362,FALSE
34e64d9b-ce7d-4fe3-9bc9-f933bdacc968,8/30/1989,Johnson LLC,dTXU,Heather Wade,Sell,3476,869.59,3022694.84,TRUE
617a4d26-290e-43f7-bedd-0f83de8756f5,12/26/1989,Carter-Stone,FyHh,Kim Peterson,Sell,5745,213.78,1228166.1,TRUE
cd3213ab-0331-48ca-8096-0ad62fc2dc01,7/27/1988,"Lopez, Barnes and Porter",UTiA,Candice Mitchell,Buy,3586,120.8,433188.8,FALSE
1817b587-1360-4aa3-9c62-997e54594dfc,4/19/1991,Craig Ltd,ABRa,Christopher Turner,Sell,3684,277.05,1020652.2,FALSE
b7f29e7d-0364-475a-8269-ad2cc8204964,11/21/1989,Guerrero-Thomas,TItm,Lauren Proctor,Sell,9688,66.52,644445.76,TRUE
5f17dd44-4524-4db3-8a0d-197501568a29,10/2/1989,"Davis, Wood and Lyons",SeCJ,Sandra Henry,Sell,8153,535.86,4368866.58,FALSE
e2f11c3c-0adb-4407-aa81-57834f52fa8c,2/17/1990,Sanchez LLC,uqnt,Meredith Evans,Buy,3430,937.24,3214733.2,FALSE
647826ae-21ec-4db8-a046-1121760238cd,6/4/1991,"Melendez, Parks and Hunter",QiET,Sarah Rivera,Buy,2803,48.95,137206.85,FALSE
1ceff21b-792b-4660-8ac7-99f342ccd514,3/19/1990,Fischer-Carlson,QANn,Harshad Mehta,Buy,8762,130.89,1146858.18,TRUE
8cd8f8bc-fc65-4aa5-9476-5af3416082e4,12/17/1988,Rogers PLC,YjFS,Harshad Mehta,Sell,8220,457.68,3762129.6,FALSE
92b71849-40f7-40f5-aebe-314cf8c82bf3,7/4/1990,Williams-Scott,iAus,Harshad Mehta,Sell,7214,934.54,6741771.56,TRUE
bf4d2d7c-115f-433b-a196-560c482b4f33,8/2/1989,Merritt LLC,GVsw,Tyler Clay,Sell,1453,322.99,469304.47,TRUE
94c10afb-9283-46e5-b795-0649eda95fe4,11/24/1990,Lewis-Bartlett,fcrE,Harshad Mehta,Sell,5163,512.16,2644282.08,TRUE
f0ca7351-5b56-4484-a9d4-44b7eeec46d2,9/4/1988,Grimes-Hill,yhQC,Harshad Mehta,Buy,8649,51.16,442482.84,TRUE
e2f4fa84-f02e-4808-a691-197f268a0bea,10/29/1989,"Peterson, Keith and Chan",oTFA,Harshad Mehta,Sell,7675,156.86,1203900.5,FALSE
371ff86c-d6a2-4a8e-bad0-fd303501eee9,5/2/1989,Foster-Price,oEpE,Harshad Mehta,Buy,767,986.76,756844.92,TRUE
b92b430f-8138-415b-a2e4-703f123a4ffd,1/20/1990,Bell Ltd,gcXs,Theresa Lynch,Sell,4568,965.47,4410266.96,TRUE
eb974285-7c84-4d8c-94eb-7f82d2f58d8f,12/17/1988,Miller-Holland,IWwc,Shelby Hooper,Sell,9437,14.89,140516.93,TRUE
5152604e-b91f-485b-8c62-c5e83f54d9ba,9/29/1989,Harrison-Jones,bZEV,Susan Mullins,Sell,6919,952.29,6588894.51,FALSE
ba7fe019-0df0-4ce8-b74d-9158cc93f363,5/21/1990,Robinson-Berry,kdyg,Harshad Mehta,Sell,3819,642.73,2454585.87,FALSE
4d496803-fe51-4dff-852b-f692c4fed3a4,5/10/1990,Nguyen PLC,Kxgu,Harshad Mehta,Buy,2845,869.24,2472987.8,FALSE
aabca943-fc44-4332-b631-02ca4d6db8da,2/21/1989,Page PLC,niih,Margaret West,Sell,7583,460.19,3489620.77,FALSE
c5e8770f-5dc5-4452-80b0-52c2ca2c5073,7/12/1989,"Hoover, Branch and Mclaughlin",dPIK,Harshad Mehta,Buy,639,520.44,332561.16,FALSE
4e428b05-a4fc-4d0e-8a1f-bb6f45050daf,1/19/1991,"Weaver, Burke and Morales",mbxv,Ronald Perry,Sell,5064,493.96,2501413.44,TRUE
5f43bafd-51c0-4715-a9b0-95e0322261aa,1/4/1989,"Mitchell, Baxter and Campbell",RNOq,Harshad Mehta,Buy,4935,670.2,3307437,TRUE
e9fbb51e-b71a-4f4d-be0a-95fc0444213f,5/29/1989,"Brown, Green and Fields",OVKq,Michael Wells,Sell,3875,148.25,574468.75,FALSE
ac987518-62c0-4541-9790-80c5903ee0d8,3/13/1989,James LLC,WaKj,Harshad Mehta,Buy,6142,39.67,243653.14,TRUE
6498888c-807c-4184-b2ae-eb35b4dd04a5,12/4/1990,Gibbs-Duarte,Lxqp,Harshad Mehta,Sell,7202,314.85,2267549.7,FALSE
c0abba67-ce9c-4b11-bc6e-5fc463c38d43,3/7/1989,"Conway, Oliver and Young",WSUr,Maria Henry,Sell,7412,707.63,5244953.56,TRUE
a7e3ccae-e6ec-45da-b2d8-c5dff1469f80,2/26/1989,Reid Group,zJLp,Harshad Mehta,Buy,5420,209.83,1137278.6,TRUE
14189ea3-ba70-41cd-ad7e-231407039854,3/15/1989,"Rogers, Gray and Rogers",XLtZ,Harshad Mehta,Buy,6232,676.7,4217194.4,TRUE
f199f784-9008-4409-9fce-9d012d6e254f,5/20/1990,Parker PLC,kdIk,Stephanie Mclean,Buy,7991,970.21,7752948.11,FALSE
6db40737-662f-411b-8974-917694c459aa,5/3/1989,"Cook, Pollard and Jones",ckOH,Harshad Mehta,Buy,2879,102.96,296421.84,FALSE
fe7c5c3e-f54f-420f-af68-38eeb9dfd252,5/20/1990,"Yu, Jones and Lopez",UUuo,Seth Nunez,Sell,1024,675.88,692101.12,TRUE
58548c75-9b04-4304-93d0-3033df586022,10/8/1989,"Villarreal, Campbell and Taylor",psgi,Harshad Mehta,Sell,1681,449.31,755290.11,FALSE
ad730f10-8018-461a-9633-a694deef944b,5/4/1989,Williams PLC,Obsb,Harshad Mehta,Sell,7814,869.46,6793960.44,FALSE
36746653-1fe4-45e6-99f7-28064d51a32a,7/1/1989,Martin PLC,zonL,Gabriel Fleming,Buy,3424,185.38,634741.12,TRUE
557a43df-ddb6-4e69-a772-874b2b1c8c42,10/25/1988,Johnson Group,KIWZ,George Erickson,Buy,5813,695.7,4044104.1,TRUE
e45bcc07-4aca-4163-a361-d7b4b7e707d9,2/13/1991,"Hall, Lyons and Murray",SekW,Ricky Nelson,Sell,7126,839.73,5983915.98,TRUE
dd5c3b7c-5283-407a-8a58-f29b3c19f336,6/2/1990,Stewart-Snyder,ClGI,Kelly White,Sell,355,945.17,335535.35,TRUE
2cd7e96e-7a32-4320-82a4-a944dcbd08da,5/3/1990,Kennedy-Salazar,IPxv,Jennifer Brown,Buy,4904,686.42,3366203.68,FALSE
0cfa0fd3-a105-4a01-a55d-03f28d5786d8,5/18/1990,"Miller, Young and Singh",MMxZ,Harshad Mehta,Buy,1938,502.2,973263.6,TRUE
0e96c06e-293a-49b6-8872-65f80de4953a,11/30/1990,Gomez PLC,PIGo,Harshad Mehta,Sell,109,621.67,67762.03,FALSE
8410dd78-8f9f-490a-9103-52a4ff5afc0c,12/9/1989,Cruz-Miller,PLpN,Christopher Gomez,Sell,2971,870.22,2585423.62,TRUE
8a780d87-6ec0-41d2-b560-78750aa73fb1,9/6/1988,"Adams, Thompson and Ramirez",EFqS,Danielle Anderson,Sell,9089,574.9,5225266.1,FALSE
5ee8623c-bb15-4cbf-b603-b91724133e52,9/12/1988,George-Aguirre,myjd,Harshad Mehta,Sell,7509,40.08,300960.72,TRUE
e4bf54b8-cbd1-463a-b71a-aa4c98c00b68,12/8/1988,"Hayden, Perry and Lawrence",mTEm,Harshad Mehta,Sell,7518,931.64,7004069.52,TRUE
d3ef043b-7e56-4d8c-a814-8737d992bbf1,4/22/1991,"Harris, Clark and Frederick",IkdO,Brian Davis,Buy,5224,692.63,3618299.12,TRUE
fdb9c2c9-02c8-4916-a024-70236de3317b,5/18/1990,"Adams, Carr and Kennedy",JeSv,Margaret Hernandez,Buy,1115,679.75,757921.25,TRUE
b6098c52-397e-4541-b201-210eb805ef01,8/4/1988,Garcia PLC,QAZn,Harshad Mehta,Sell,2293,223.52,512531.36,TRUE
9cf1decf-b5fe-4fbc-b873-b0615f498235,12/18/1990,Carey and Sons,OHNz,Harshad Mehta,Sell,8515,662.3,5639484.5,TRUE
cb80c363-49d8-4c35-a6e1-69da9de320ec,12/29/1990,Jackson Ltd,VsXk,Harshad Mehta,Buy,7549,399.93,3019071.57,FALSE
22dc1180-d1bb-44e6-8216-89b53e2d8dbc,3/13/1990,"Hunter, Trujillo and Martin",jGGj,Harshad Mehta,Buy,4258,654.72,2787797.76,FALSE
8774e4ac-c117-4a88-a63c-14174c1eb120,1/13/1991,Cox-Rodriguez,LEfi,Christy Jones,Sell,4025,115.53,465008.25,FALSE
904efa3f-fa28-4b0c-81cc-f5a37ad0580d,5/24/1989,Smith-Wiggins,HMKd,Harshad Mehta,Buy,7070,661.27,4675178.9,TRUE
3accdc9f-1101-4535-85fb-c0c9e6eac52d,8/6/1989,Klein-Strong,SOGj,Harshad Mehta,Buy,7038,999.42,7033917.96,FALSE
1cb0f9db-4e12-4e11-a501-f99c13ca3978,2/4/1989,"Perez, Morris and Smith",FXrP,Harshad Mehta,Sell,4884,57.73,281953.32,TRUE
e659034e-9c0f-4a94-a326-2439c54e3d0b,5/24/1991,Hernandez PLC,IMLD,Wendy Luna,Sell,4100,977.4,4007340,FALSE
d90cc238-b8fd-477b-8e0f-961b86621b99,3/27/1991,Flores-Krueger,lKYj,Harshad Mehta,Sell,1733,412.84,715451.72,TRUE
6911bcec-8d91-490c-8a85-3caab202553c,11/24/1990,Bean Group,Jtnw,Nancy Young,Sell,7366,872.05,6423520.3,TRUE
c4d333fd-2cc6-46a6-8e45-338f7b73ce88,12/10/1989,Simpson LLC,EIVa,Tara Rodriguez,Buy,8802,784.56,6905697.12,FALSE
2f050c87-bd11-4a2b-be58-b18dcbf69d85,9/20/1990,Zavala Ltd,XVKO,Angela Brown,Buy,484,571.35,276533.4,FALSE
3e8472da-f036-4444-a068-32b4255b2520,10/11/1990,"Ford, Barrett and Brown",wZne,Rebecca Gonzalez,Sell,504,741.06,373494.24,FALSE
282aea91-22ce-4bae-aa39-baf5e7b71ea3,3/1/1990,"Porter, Rocha and Thomas",qJgH,Timothy Collins,Buy,8275,879.73,7279765.75,TRUE
7d05c9ae-a566-43e8-9e49-47abf1138c59,1/14/1989,Wood Ltd,yrUN,William Jones,Sell,2100,410.1,861210,FALSE
450dd349-2468-443d-8395-b2d6e3a7b70e,9/27/1988,Durham-Hayes,VitS,Harshad Mehta,Sell,9960,333.76,3324249.6,TRUE
a7d2037a-c0f8-4237-8989-d2b0226e9b73,2/24/1990,Rodriguez-Thomas,jgQg,Harshad Mehta,Sell,6089,670.92,4085231.88,FALSE
c0115a71-ade4-4c6c-bf13-67278b0647e7,1/1/1989,Watts-Johnson,TRUE,Harshad Mehta,Sell,1560,809.77,1263241.2,FALSE
324a8a94-2b3f-4e9e-872d-dd1b14a10321,3/9/1990,Meyer PLC,afmx,Harshad Mehta,Buy,7290,764.66,5574371.4,FALSE
21d48070-303f-405e-981d-c7a6d680ebfe,1/16/1990,"Garcia, Conway and Davis",zlqD,Alison Rhodes,Sell,7240,799.84,5790841.6,TRUE
8597d4bf-d361-4231-8069-c7089e939085,11/24/1988,"Bowers, Page and Horn",QxwC,Harshad Mehta,Buy,3736,441.23,1648435.28,FALSE
b5817fad-d607-4f5b-9b05-d53ba28e342e,7/23/1988,Pittman-Torres,dmlZ,Harshad Mehta,Buy,4909,819.66,4023710.94,TRUE
0be590a9-816c-494b-ba7a-42ef94678712,6/6/1989,Davidson PLC,UYcJ,Harshad Mehta,Sell,4278,129.01,551904.78,FALSE
48048643-1d80-419d-a460-f802c8302e08,12/4/1988,Ramirez-Herring,uFsL,Harshad Mehta,Sell,7345,549.04,4032698.8,TRUE
54827585-641c-476d-b490-5b6107a83f08,4/26/1989,Anderson-Obrien,KIZu,Harshad Mehta,Buy,6700,15.7,105190,FALSE
69ac04e5-65e8-41c9-8b07-ee14d07a4f41,9/22/1989,"Pace, Goodwin and Williams",sEnv,Harshad Mehta,Sell,6097,331.34,1989179.98,TRUE
ebe17d8c-ffde-4979-a01a-442bcc681e8e,5/9/1989,Mcgee-Webster,QZXv,Harshad Mehta,Sell,2148,372.8,800774.4,TRUE
213f079c-bf18-48b4-bb53-fbf56069339a,6/19/1991,Mcgee-Smith,IpkV,Eric Sanchez,Sell,4880,402.21,1962784.8,TRUE
264dc20b-6e49-4e10-a430-7b689d8790e0,5/19/1989,"Frye, Vazquez and Jackson",vQsy,Tracy Williams,Buy,816,698.51,569984.16,TRUE
e9ca0543-7519-48f1-8116-9a3f41345c30,8/8/1990,"Johnson, Kline and Patel",hPOm,Mary Hansen,Buy,8039,394.67,3172752.13,TRUE
02201eae-66a3-4501-9421-f721a1a060b3,1/13/1990,Leonard-Lee,wiss,Sherry Pruitt,Buy,5665,454.21,2573099.65,TRUE
ab368cf1-ee0d-4c7c-8741-2b9cf2b38597,6/17/1990,Santiago and Sons,dSMf,Harshad Mehta,Sell,4644,245.17,1138569.48,TRUE
a9711be2-9af8-4252-a80e-8855712a57df,1/24/1991,"Morgan, Sanchez and Wright",CGxN,Harshad Mehta,Sell,5076,379.52,1926443.52,TRUE
569ea699-51e8-48b7-ac05-fe082dbabf73,6/1/1991,Lee-Nash,GpYg,Robert Campbell,Sell,3519,235,826965,FALSE
8bb267b1-e594-402e-a5e1-c286b896b85c,1/10/1991,"Hill, Richardson and Robinson",idAQ,Robin Edwards,Sell,7339,82.46,605173.94,FALSE
96b1c078-d82a-4fe3-8947-fc75eb849548,5/30/1989,Hines-Snow,NEAs,Kelly Lee,Buy,9866,607.41,5992707.06,FALSE
